date,id
2014-06-19 00:00:00,142
2014-06-26 00:00:00,142
2014-06-29 00:00:00,142
2014-07-01 00:00:00,142
2014-07-01 00:00:00,142
2014-07-02 00:00:00,142
2014-07-06 00:00:00,142
2014-07-07 00:00:00,142
2014-07-11 00:00:00,142
2014-07-17 00:00:00,142
2014-07-20 00:00:00,142
2014-07-30 00:00:00,142
2014-07-30 00:00:00,142
2014-08-06 00:00:00,142
2014-08-10 00:00:00,142
2014-08-11 00:00:00,142
2014-08-13 00:00:00,142
2014-08-14 00:00:00,142
2014-08-15 00:00:00,142
2014-08-22 00:00:00,142
2014-08-22 00:00:00,142
2014-08-27 00:00:00,142
2014-08-31 00:00:00,142
2014-09-09 00:00:00,142
2014-09-17 00:00:00,142
2014-10-01 00:00:00,142
2014-10-03 00:00:00,142
2014-10-04 00:00:00,142
2014-10-08 00:00:00,142
2014-10-09 00:00:00,142
2014-10-09 00:00:00,142
2014-10-10 00:00:00,142
2014-10-12 00:00:00,142
2014-10-14 00:00:00,142
2014-10-20 00:00:00,142
2014-10-25 00:00:00,142
2014-10-30 00:00:00,142
2014-11-02 00:00:00,142
2014-11-03 00:00:00,142
2014-11-03 00:00:00,142
2014-11-04 00:00:00,142
2014-11-07 00:00:00,142
2014-11-07 00:00:00,142
2014-11-08 00:00:00,142
2014-11-10 00:00:00,142
2014-07-31 00:00:00,143
2014-06-18 00:00:00,144
2014-05-10 00:00:00,145
2014-05-13 00:00:00,145
2014-07-13 00:00:00,146
2014-02-20 00:00:00,147
2014-04-10 00:00:00,148
2014-04-12 00:00:00,148
2014-07-12 00:00:00,149
2014-07-21 00:00:00,149
2014-07-23 00:00:00,149
2014-05-27 00:00:00,150
2014-05-28 00:00:00,150
2014-05-29 00:00:00,150
2014-05-30 00:00:00,150
2014-05-31 00:00:00,150
2014-06-03 00:00:00,150
2014-06-05 00:00:00,150
2014-03-15 00:00:00,151
2014-03-31 00:00:00,151
2014-06-23 00:00:00,152
2014-06-25 00:00:00,152
2014-07-21 00:00:00,152
2014-07-23 00:00:00,152
2014-09-18 00:00:00,152
2014-04-23 00:00:00,153
2014-03-31 00:00:00,154
2014-06-14 00:00:00,155
2014-06-20 00:00:00,155
2014-07-13 00:00:00,155
2014-10-04 00:00:00,155
2014-10-25 00:00:00,155
2014-02-03 00:00:00,156
2014-04-02 00:00:00,157
2014-04-24 00:00:00,157
2014-01-04 00:00:00,158
2014-01-03 00:00:00,159
2014-01-26 00:00:00,160
2014-01-29 00:00:00,160
2014-02-03 00:00:00,160
2014-01-29 00:00:00,161
2014-02-18 00:00:00,162
2014-03-05 00:00:00,162
2014-05-19 00:00:00,162
2014-05-27 00:00:00,162
2014-05-29 00:00:00,162
2014-11-22 00:00:00,162
2014-07-26 00:00:00,163
2014-04-20 00:00:00,164
2014-04-21 00:00:00,164
2014-04-23 00:00:00,164
2014-04-25 00:00:00,164
2014-01-30 00:00:00,165
2014-03-04 00:00:00,166
2014-03-04 00:00:00,166
2014-03-18 00:00:00,166
2014-04-25 00:00:00,166
2014-05-04 00:00:00,166
2014-05-09 00:00:00,166
2014-02-16 00:00:00,167
2014-03-09 00:00:00,168
2014-03-11 00:00:00,168
2014-06-04 00:00:00,169
2014-06-05 00:00:00,169
2014-06-10 00:00:00,169
2014-06-18 00:00:00,169
2014-06-23 00:00:00,169
2014-06-23 00:00:00,169
2014-07-10 00:00:00,170
2014-01-20 00:00:00,171
2014-08-07 00:00:00,172
2014-06-27 00:00:00,173
2014-06-30 00:00:00,173
2014-07-11 00:00:00,173
2014-07-31 00:00:00,173
2014-08-03 00:00:00,173
2014-08-07 00:00:00,173
2014-09-02 00:00:00,173
2014-09-08 00:00:00,173
2014-09-11 00:00:00,173
2014-10-14 00:00:00,173
2014-08-08 00:00:00,174
2014-08-29 00:00:00,175
2014-08-22 00:00:00,176
2014-08-24 00:00:00,176
2014-09-03 00:00:00,176
2014-01-16 00:00:00,177
2014-06-05 00:00:00,177
2014-06-19 00:00:00,178
2014-02-09 00:00:00,179
2014-08-28 00:00:00,180
2014-08-31 00:00:00,180
2014-09-03 00:00:00,180
2014-07-22 00:00:00,181
2014-02-10 00:00:00,182
2014-01-22 00:00:00,183
2014-01-22 00:00:00,183
2014-01-26 00:00:00,183
2014-01-27 00:00:00,183
2014-01-29 00:00:00,183
2014-01-29 00:00:00,183
2014-02-01 00:00:00,183
2014-02-04 00:00:00,183
2014-02-05 00:00:00,183
2014-04-26 00:00:00,184
2014-05-21 00:00:00,184
2014-04-30 00:00:00,185
2014-02-24 00:00:00,186
2014-08-06 00:00:00,187
2014-07-14 00:00:00,188
2014-07-21 00:00:00,188
2014-07-28 00:00:00,188
2014-08-01 00:00:00,188
2014-02-11 00:00:00,189
2014-02-23 00:00:00,189
2014-03-12 00:00:00,190
2014-04-11 00:00:00,191
2014-05-09 00:00:00,191
2014-07-27 00:00:00,191
2014-10-01 00:00:00,191
2014-08-03 00:00:00,192
2014-07-16 00:00:00,193
2014-04-01 00:00:00,194
2014-02-11 00:00:00,195
2014-02-15 00:00:00,195
2014-06-06 00:00:00,196
2014-06-08 00:00:00,197
2014-06-09 00:00:00,197
2014-02-24 00:00:00,198
2014-05-09 00:00:00,199
2014-05-15 00:00:00,199
2014-05-25 00:00:00,199
2014-07-14 00:00:00,200
2014-02-20 00:00:00,201
2014-02-19 00:00:00,202
2014-08-15 00:00:00,203
2014-07-14 00:00:00,204
2014-07-16 00:00:00,204
2014-08-23 00:00:00,205
2014-10-22 00:00:00,205
2014-05-06 00:00:00,206
2014-03-06 00:00:00,207
2014-04-19 00:00:00,208
2014-04-24 00:00:00,208
2014-04-27 00:00:00,208
2014-06-02 00:00:00,208
2014-06-25 00:00:00,208
2014-06-30 00:00:00,208
2014-07-03 00:00:00,208
2014-07-08 00:00:00,208
2014-01-26 00:00:00,209
2014-01-28 00:00:00,209
2014-02-01 00:00:00,209
2014-02-03 00:00:00,209
2014-07-09 00:00:00,210
2014-07-13 00:00:00,210
2014-07-13 00:00:00,210
2014-07-13 00:00:00,210
2014-07-13 00:00:00,210
2014-07-13 00:00:00,210
2014-07-16 00:00:00,210
2014-07-16 00:00:00,210
2014-07-18 00:00:00,210
2014-07-18 00:00:00,210
2014-07-19 00:00:00,210
2014-07-21 00:00:00,210
2014-07-23 00:00:00,210
2014-07-23 00:00:00,210
2014-07-23 00:00:00,210
2014-08-23 00:00:00,211
2014-06-06 00:00:00,212
2014-06-02 00:00:00,213
2014-08-02 00:00:00,214
2014-02-01 00:00:00,215
2014-02-02 00:00:00,215
2014-08-15 00:00:00,216
2014-08-26 00:00:00,216
2014-07-05 00:00:00,217
2014-07-19 00:00:00,217
2014-08-18 00:00:00,217
2014-09-11 00:00:00,217
2014-09-27 00:00:00,217
2014-09-30 00:00:00,217
2014-10-03 00:00:00,217
2014-11-16 00:00:00,217
2014-12-28 00:00:00,217
2014-01-24 00:00:00,218
2014-04-17 00:00:00,219
2014-04-18 00:00:00,219
2014-04-22 00:00:00,219
2014-04-24 00:00:00,219
2014-04-25 00:00:00,219
2014-04-26 00:00:00,219
2014-04-27 00:00:00,219
2014-05-03 00:00:00,219
2014-05-04 00:00:00,219
2014-05-10 00:00:00,219
2014-05-14 00:00:00,219
2014-05-15 00:00:00,219
2014-05-18 00:00:00,219
2014-05-24 00:00:00,219
2014-05-28 00:00:00,219
2014-05-29 00:00:00,219
2014-05-29 00:00:00,219
2014-06-29 00:00:00,220
2014-04-12 00:00:00,221
2014-02-26 00:00:00,222
2014-02-26 00:00:00,222
2014-03-05 00:00:00,223
2014-05-28 00:00:00,224
2014-03-21 00:00:00,225
2014-01-05 00:00:00,226
2014-01-07 00:00:00,226
2014-01-08 00:00:00,226
2014-04-08 00:00:00,227
2014-03-28 00:00:00,228
2014-03-06 00:00:00,229
2014-02-10 00:00:00,230
2014-02-11 00:00:00,230
2014-02-11 00:00:00,230
2014-02-16 00:00:00,230
2014-02-17 00:00:00,230
2014-02-17 00:00:00,230
2014-02-07 00:00:00,231
2014-02-08 00:00:00,231
2014-02-09 00:00:00,231
2014-02-09 00:00:00,231
2014-02-09 00:00:00,231
2014-01-10 00:00:00,232
2014-06-03 00:00:00,233
2014-06-04 00:00:00,233
2014-06-07 00:00:00,233
2014-06-08 00:00:00,233
2014-06-09 00:00:00,233
2014-06-11 00:00:00,233
2014-06-13 00:00:00,233
2014-07-27 00:00:00,234
2014-07-28 00:00:00,234
2014-06-06 00:00:00,235
2014-06-10 00:00:00,235
2014-06-19 00:00:00,235
2014-06-25 00:00:00,235
2014-07-21 00:00:00,236
2014-07-22 00:00:00,236
2014-07-25 00:00:00,236
2014-01-19 00:00:00,237
2014-07-03 00:00:00,238
2014-07-10 00:00:00,238
2014-07-19 00:00:00,238
2014-07-19 00:00:00,238
2014-02-20 00:00:00,239
2014-02-22 00:00:00,239
2014-06-04 00:00:00,240
2014-06-11 00:00:00,240
2014-02-10 00:00:00,241
2014-04-08 00:00:00,242
2014-07-03 00:00:00,243
2014-07-28 00:00:00,244
2014-05-09 00:00:00,245
2014-06-17 00:00:00,246
2014-08-17 00:00:00,247
2014-08-23 00:00:00,247
2014-08-30 00:00:00,247
2014-08-31 00:00:00,247
2014-09-11 00:00:00,247
2014-09-13 00:00:00,247
2014-09-16 00:00:00,247
2014-09-17 00:00:00,247
2014-01-22 00:00:00,248
2014-04-06 00:00:00,248
2014-03-26 00:00:00,249
2014-05-18 00:00:00,249
2014-06-17 00:00:00,249
2014-07-04 00:00:00,249
2014-07-05 00:00:00,249
2014-07-19 00:00:00,249
2014-08-04 00:00:00,249
2014-08-06 00:00:00,249
2014-08-18 00:00:00,249
2014-08-21 00:00:00,249
2014-08-23 00:00:00,249
2014-08-30 00:00:00,249
2014-09-01 00:00:00,249
2014-09-02 00:00:00,249
2014-04-24 00:00:00,250
2014-10-20 00:00:00,250
2014-05-09 00:00:00,251
2014-05-10 00:00:00,251
2014-05-14 00:00:00,251
2014-05-15 00:00:00,251
2014-05-19 00:00:00,251
2014-05-20 00:00:00,251
2014-05-21 00:00:00,251
2014-05-24 00:00:00,251
2014-06-01 00:00:00,251
2014-06-03 00:00:00,251
2014-06-05 00:00:00,251
2014-06-06 00:00:00,251
2014-06-12 00:00:00,251
2014-06-28 00:00:00,251
2014-06-30 00:00:00,251
2014-07-03 00:00:00,251
2014-07-09 00:00:00,251
2014-07-15 00:00:00,252
2014-07-15 00:00:00,252
2014-09-03 00:00:00,252
2014-09-09 00:00:00,252
2014-09-23 00:00:00,252
2014-10-15 00:00:00,252
2014-10-29 00:00:00,252
2014-11-04 00:00:00,252
2014-11-27 00:00:00,252
2014-11-28 00:00:00,252
2014-12-19 00:00:00,252
2014-02-23 00:00:00,253
2014-03-01 00:00:00,253
2014-03-29 00:00:00,253
2014-05-11 00:00:00,254
2014-08-21 00:00:00,255
2014-04-23 00:00:00,256
2014-04-29 00:00:00,256
2014-06-25 00:00:00,257
2014-06-27 00:00:00,257
2014-07-10 00:00:00,257
2014-12-10 00:00:00,257
2014-12-10 00:00:00,257
2014-12-26 00:00:00,257
2014-07-28 00:00:00,258
2014-08-10 00:00:00,258
2014-08-14 00:00:00,258
2014-06-23 00:00:00,259
2014-08-04 00:00:00,260
2014-08-09 00:00:00,260
2014-03-22 00:00:00,261
2014-03-25 00:00:00,261
2014-03-30 00:00:00,261
2014-08-13 00:00:00,262
2014-10-18 00:00:00,262
2014-04-16 00:00:00,263
2014-08-25 00:00:00,264
2014-04-17 00:00:00,265
2014-05-04 00:00:00,265
2014-07-06 00:00:00,265
2014-06-28 00:00:00,266
2014-06-28 00:00:00,266
2014-05-29 00:00:00,267
2014-08-15 00:00:00,268
2014-08-16 00:00:00,268
2014-09-01 00:00:00,268
2014-09-15 00:00:00,268
2014-09-16 00:00:00,268
2014-09-17 00:00:00,268
2014-01-11 00:00:00,269
2014-01-17 00:00:00,269
2014-02-27 00:00:00,270
2014-03-30 00:00:00,271
2014-05-10 00:00:00,272
2014-08-20 00:00:00,273
2014-08-20 00:00:00,273
2014-08-21 00:00:00,273
2014-04-29 00:00:00,274
2014-03-28 00:00:00,275
2014-04-01 00:00:00,275
2014-04-02 00:00:00,275
2014-02-15 00:00:00,276
2014-02-25 00:00:00,276
2014-03-18 00:00:00,276
2014-03-19 00:00:00,276
2014-03-21 00:00:00,276
2014-05-10 00:00:00,276
2014-05-19 00:00:00,276
2014-05-20 00:00:00,276
2014-06-01 00:00:00,276
2014-07-22 00:00:00,276
2014-09-02 00:00:00,276
2014-02-21 00:00:00,277
2014-02-22 00:00:00,277
2014-02-22 00:00:00,277
2014-03-02 00:00:00,277
2014-03-08 00:00:00,277
2014-03-18 00:00:00,277
2014-03-22 00:00:00,277
2014-03-25 00:00:00,277
2014-03-27 00:00:00,277
2014-04-20 00:00:00,277
2014-01-01 00:00:00,278
2014-02-16 00:00:00,278
2014-08-12 00:00:00,279
2014-08-13 00:00:00,280
2014-08-18 00:00:00,280
2014-05-23 00:00:00,281
2014-06-01 00:00:00,282
2014-04-21 00:00:00,283
2014-05-02 00:00:00,283
2014-08-04 00:00:00,284
2014-08-01 00:00:00,285
2014-08-05 00:00:00,285
2014-08-10 00:00:00,285
2014-07-16 00:00:00,286
2014-09-03 00:00:00,286
2014-09-04 00:00:00,286
2014-11-07 00:00:00,286
2014-12-02 00:00:00,286
2014-02-15 00:00:00,287
2014-07-15 00:00:00,288
2014-07-16 00:00:00,288
2014-08-01 00:00:00,288
2014-08-22 00:00:00,288
2014-10-18 00:00:00,288
2014-11-01 00:00:00,288
2014-12-04 00:00:00,288
2014-05-25 00:00:00,289
2014-01-17 00:00:00,290
2014-01-22 00:00:00,290
2014-05-19 00:00:00,291
2014-01-02 00:00:00,292
2014-05-22 00:00:00,292
2014-01-25 00:00:00,293
2014-03-03 00:00:00,294
2014-06-21 00:00:00,295
2014-06-21 00:00:00,295
2014-06-26 00:00:00,295
2014-06-27 00:00:00,295
2014-06-27 00:00:00,295
2014-02-23 00:00:00,296
2014-07-20 00:00:00,297
2014-01-26 00:00:00,298
2014-01-30 00:00:00,298
2014-01-09 00:00:00,299
2014-01-01 00:00:00,300
2014-08-01 00:00:00,301
2014-08-01 00:00:00,301
2014-02-12 00:00:00,302
2014-02-17 00:00:00,302
2014-05-08 00:00:00,303
2014-06-22 00:00:00,303
2014-07-27 00:00:00,303
2014-11-01 00:00:00,303
2014-07-23 00:00:00,304
2014-07-23 00:00:00,304
2014-08-21 00:00:00,305
2014-08-24 00:00:00,305
2014-01-11 00:00:00,306
2014-01-31 00:00:00,306
2014-02-04 00:00:00,306
2014-02-05 00:00:00,306
2014-02-19 00:00:00,306
2014-02-28 00:00:00,306
2014-03-06 00:00:00,306
2014-08-31 00:00:00,307
2014-09-01 00:00:00,307
2014-07-03 00:00:00,308
2014-01-21 00:00:00,309
2014-01-22 00:00:00,309
2014-04-09 00:00:00,310
2014-05-14 00:00:00,311
2014-05-19 00:00:00,312
2014-06-17 00:00:00,313
2014-07-24 00:00:00,314
2014-03-21 00:00:00,315
2014-04-02 00:00:00,315
2014-04-06 00:00:00,315
2014-08-27 00:00:00,316
2014-03-17 00:00:00,317
2014-05-15 00:00:00,318
2014-05-16 00:00:00,318
2014-05-31 00:00:00,318
2014-07-26 00:00:00,319
2014-07-28 00:00:00,319
2014-03-11 00:00:00,320
2014-03-16 00:00:00,320
2014-03-22 00:00:00,320
2014-04-21 00:00:00,321
